word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
retrouverai,1,1,9,NA,NA,NA,11,French (Quebecois),2043005
stylo,67,67,7.313432835820896,NA,35,NA,5,French (Quebecois),2043005
annonces,1,1,6,NA,1,NA,8,French (Quebecois),2043005
l'emporte,8,8,12.5,NA,NA,NA,9,French (Quebecois),2043005
médicaments,39,39,7.128205128205129,NA,25,NA,11,French (Quebecois),2043005
saurai,8,8,9,NA,NA,1,6,French (Quebecois),2043005
filet,25,25,9.68,NA,7,NA,5,French (Quebecois),2043005
septième,5,5,6.8,1,1,NA,8,French (Quebecois),2043005
sceau,2,2,7,NA,NA,NA,5,French (Quebecois),2043005
manuscrit,2,2,10,NA,NA,NA,9,French (Quebecois),2043005
saragosse,1,1,7,NA,1,NA,9,French (Quebecois),2043005
coincée,43,43,6.1395348837209305,NA,25,NA,7,French (Quebecois),2043005
résumé,2,2,4.5,NA,1,NA,6,French (Quebecois),2043005
résumer,1,1,13,NA,NA,NA,7,French (Quebecois),2043005
censure,2,2,4.5,NA,2,NA,7,French (Quebecois),2043005
expliqué,59,59,10.135593220338983,NA,13,NA,8,French (Quebecois),2043005
recoudre,5,5,6.2,NA,4,NA,8,French (Quebecois),2043005
touché,76,76,7.578947368421052,3,19,NA,6,French (Quebecois),2043005
qu'alors,7,7,12,NA,NA,NA,8,French (Quebecois),2043005
l'arrête,11,11,7.090909090909091,NA,NA,NA,8,French (Quebecois),2043005
pipe,19,19,7.052631578947368,NA,14,NA,4,French (Quebecois),2043005
marrons,7,7,10.428571428571429,NA,3,NA,7,French (Quebecois),2043005
faits,13,13,10.307692307692308,NA,5,NA,5,French (Quebecois),2043005
tonneaux,7,7,7,NA,4,NA,8,French (Quebecois),2043005
discuter,19,19,9.526315789473685,NA,9,1,8,French (Quebecois),2043005
ramassent,5,5,9,NA,NA,NA,9,French (Quebecois),2043005
messieurs,55,55,11.054545454545455,NA,25,NA,9,French (Quebecois),2043005
nombre,25,25,9.04,NA,4,2,6,French (Quebecois),2043005
précis,11,11,9.909090909090908,NA,6,NA,6,French (Quebecois),2043005
l'apportes,22,22,5,NA,NA,NA,10,French (Quebecois),2043005
avanti,2,2,2,1,1,NA,6,French (Quebecois),2043005
envolé,12,12,6.416666666666667,NA,8,NA,6,French (Quebecois),2043005
l'esprit,7,7,12.571428571428571,NA,NA,NA,8,French (Quebecois),2043005
doute,42,42,10.238095238095237,NA,18,NA,5,French (Quebecois),2043005
cui,17,17,7.0588235294117645,NA,6,3,3,French (Quebecois),2043005
balançoire,79,79,6.69620253164557,3,52,NA,10,French (Quebecois),2043005
balancer,35,35,7.428571428571429,4,14,NA,8,French (Quebecois),2043005
balançoires,4,4,10,NA,2,NA,11,French (Quebecois),2043005
maladie,16,16,6.75,NA,6,NA,7,French (Quebecois),2043005
s'entendre,3,3,12.333333333333334,NA,NA,NA,10,French (Quebecois),2043005
ramassera,4,4,16.25,NA,NA,NA,9,French (Quebecois),2043005
coincer,34,34,7.705882352941177,NA,10,1,7,French (Quebecois),2043005
apprécies,1,1,10,NA,NA,NA,9,French (Quebecois),2043005
parole,11,11,13.181818181818182,NA,8,NA,6,French (Quebecois),2043005
caisse,78,78,8.717948717948717,NA,32,NA,6,French (Quebecois),2043005
mesurer,18,18,7.944444444444445,NA,2,NA,7,French (Quebecois),2043005
wagon,48,48,5.5,3,29,NA,5,French (Quebecois),2043005
barbu,4,4,6.5,NA,2,NA,5,French (Quebecois),2043005
téléphérique,5,5,6.8,1,3,NA,12,French (Quebecois),2043005
l'intéresse,21,21,9.238095238095237,NA,NA,NA,11,French (Quebecois),2043005
remplacer,10,10,13.9,NA,NA,1,9,French (Quebecois),2043005
raccourcie,2,2,11.5,NA,1,NA,10,French (Quebecois),2043005
t'embêter,6,6,10.666666666666666,NA,NA,NA,9,French (Quebecois),2043005
chaîne,27,27,7.851851851851852,NA,14,NA,6,French (Quebecois),2043005
dormira,5,5,13.6,NA,1,NA,7,French (Quebecois),2043005
valises,10,10,8.1,NA,8,NA,7,French (Quebecois),2043005
usé,3,3,7.666666666666667,NA,1,NA,3,French (Quebecois),2043005
l'abîmes,11,11,8.454545454545455,NA,NA,NA,8,French (Quebecois),2043005
accident,131,131,5.66412213740458,13,79,3,8,French (Quebecois),2043005
racontais,10,10,10.4,NA,NA,NA,9,French (Quebecois),2043005
reviendra,22,22,8,NA,4,NA,9,French (Quebecois),2043005
t'achèterai,2,2,11.5,NA,NA,NA,11,French (Quebecois),2043005
marteau,71,71,6.859154929577465,6,32,2,7,French (Quebecois),2043005
cesses,1,1,11,NA,NA,NA,6,French (Quebecois),2043005
radoter,2,2,9.5,NA,1,NA,7,French (Quebecois),2043005
m'affliges,1,1,8,NA,NA,NA,10,French (Quebecois),2043005
fada,5,5,2.8,NA,4,NA,4,French (Quebecois),2043005
cire,8,8,9.125,NA,3,NA,4,French (Quebecois),2043005
cirage,3,3,10,NA,1,NA,6,French (Quebecois),2043005
salit,10,10,7.9,NA,2,NA,5,French (Quebecois),2043005
talons,3,3,10,NA,1,NA,6,French (Quebecois),2043005
tuyau,35,35,8.885714285714286,NA,14,NA,5,French (Quebecois),2043005
échappement,2,2,10.5,NA,1,NA,11,French (Quebecois),2043005
brûlés,1,1,5,NA,NA,NA,6,French (Quebecois),2043005
marchais,3,3,24,NA,NA,NA,8,French (Quebecois),2043005
semelle,7,7,11.857142857142858,NA,4,NA,7,French (Quebecois),2043005
l'odeur,11,11,8.545454545454545,NA,NA,NA,7,French (Quebecois),2043005
tomberas,1,1,7,NA,1,NA,8,French (Quebecois),2043005
ramassés,3,3,7,NA,1,NA,8,French (Quebecois),2043005
rattache,2,2,9.5,NA,NA,NA,8,French (Quebecois),2043005
traînent,10,10,10.1,NA,2,NA,8,French (Quebecois),2043005
maillon,3,3,5,NA,2,NA,7,French (Quebecois),2043005
montrerai,30,30,7.566666666666666,NA,9,NA,9,French (Quebecois),2043005
démarrer,18,18,11.61111111111111,NA,7,NA,8,French (Quebecois),2043005
l'entends,29,29,9.827586206896552,NA,NA,NA,9,French (Quebecois),2043005
j'allume,16,16,9,NA,NA,NA,8,French (Quebecois),2043005
écouté,39,39,11.564102564102564,NA,7,NA,6,French (Quebecois),2043005
d'éteindre,1,1,77,NA,NA,NA,10,French (Quebecois),2043005
courais,5,5,9,NA,1,NA,7,French (Quebecois),2043005
entrez,9,9,2.3333333333333335,4,2,3,6,French (Quebecois),2043005
émerveillée,1,1,10,NA,NA,NA,11,French (Quebecois),2043005
raisonnable,12,12,6.666666666666667,NA,6,NA,11,French (Quebecois),2043005
comprimés,3,3,2.3333333333333335,2,NA,NA,9,French (Quebecois),2043005
gardé,31,31,10.096774193548388,NA,4,NA,5,French (Quebecois),2043005
vaudrait,12,12,11,NA,NA,NA,8,French (Quebecois),2043005
psychologiques,2,2,15.5,NA,2,NA,14,French (Quebecois),2043005
misérable,1,1,8,NA,NA,NA,9,French (Quebecois),2043005
frigo,108,108,9.36111111111111,NA,65,NA,5,French (Quebecois),2043005
fromages,12,12,6.333333333333333,NA,5,1,8,French (Quebecois),2043005
immense,10,10,8.8,NA,2,NA,7,French (Quebecois),2043005
frigidaire,7,7,9.857142857142858,NA,5,NA,10,French (Quebecois),2043005
coins,32,32,9.625,NA,18,NA,5,French (Quebecois),2043005
recoins,1,1,18,NA,1,NA,7,French (Quebecois),2043005
planche,26,26,8.153846153846153,NA,13,NA,7,French (Quebecois),2043005
graine,6,6,6.5,NA,2,NA,6,French (Quebecois),2043005
écrase,15,15,7.133333333333334,NA,6,1,6,French (Quebecois),2043005
meunier,15,15,3.8,6,1,2,7,French (Quebecois),2043005
radiateurs,2,2,10,NA,NA,NA,10,French (Quebecois),2043005
noyer,4,4,8,NA,1,NA,5,French (Quebecois),2043005
tartiner,6,6,9,NA,NA,NA,8,French (Quebecois),2043005
merveilleux,14,14,5.142857142857143,NA,9,1,11,French (Quebecois),2043005
déménagé,5,5,12,NA,1,NA,8,French (Quebecois),2043005
habites,7,7,7,NA,NA,NA,7,French (Quebecois),2043005
arts,2,2,7.5,NA,NA,NA,4,French (Quebecois),2043005
métiers,4,4,10.25,NA,2,NA,7,French (Quebecois),2043005
pneus,31,31,9.516129032258064,1,14,NA,5,French (Quebecois),2043005
paient,1,1,13,NA,NA,NA,6,French (Quebecois),2043005
donnent,15,15,9.066666666666666,NA,2,NA,7,French (Quebecois),2043005
argent,17,17,8.529411764705882,1,10,NA,6,French (Quebecois),2043005
gouvernement,3,3,14.333333333333334,NA,NA,NA,12,French (Quebecois),2043005
paie,8,8,7.375,NA,3,NA,4,French (Quebecois),2043005
d'argent,17,17,10.352941176470589,NA,NA,NA,8,French (Quebecois),2043005
grève,14,14,9.142857142857142,NA,7,NA,5,French (Quebecois),2043005
conduisent,4,4,7.5,NA,1,NA,10,French (Quebecois),2043005
scène,10,10,14.3,NA,5,NA,5,French (Quebecois),2043005
zazie,1,1,26,NA,NA,NA,5,French (Quebecois),2043005
traverser,11,11,11.818181818181818,NA,2,NA,9,French (Quebecois),2043005
boulevard,3,3,18.666666666666668,NA,NA,NA,9,French (Quebecois),2043005
établit,1,1,7,NA,NA,NA,7,French (Quebecois),2043005
hiérarchie,2,2,6,NA,1,NA,10,French (Quebecois),2043005
venais,12,12,10.833333333333334,NA,NA,NA,6,French (Quebecois),2043005
l'allemagne,1,1,4,NA,NA,NA,11,French (Quebecois),2043005
bouches,13,13,9.846153846153847,NA,5,NA,7,French (Quebecois),2043005
démerde,2,2,16.5,NA,NA,NA,7,French (Quebecois),2043005
samedi,85,85,8.776470588235295,5,31,7,6,French (Quebecois),2043005
retard,26,26,11.73076923076923,NA,7,NA,6,French (Quebecois),2043005
amie,29,29,11.89655172413793,NA,7,NA,4,French (Quebecois),2043005
bavarder,1,1,24,NA,NA,NA,8,French (Quebecois),2043005
parte,23,23,12.608695652173912,NA,7,NA,5,French (Quebecois),2043005
directrice,2,2,7.5,NA,NA,NA,10,French (Quebecois),2043005
malin,63,63,7.4603174603174605,NA,27,NA,5,French (Quebecois),2043005
choix,28,28,8.571428571428571,NA,16,NA,5,French (Quebecois),2043005
avertissement,1,1,27,NA,NA,NA,13,French (Quebecois),2043005
privée,4,4,13.25,NA,1,NA,6,French (Quebecois),2043005
attribuée,2,2,15,NA,NA,NA,9,French (Quebecois),2043005
quartier,17,17,14.058823529411764,NA,8,NA,8,French (Quebecois),2043005
dépêchée,1,1,27,NA,NA,NA,8,French (Quebecois),2043005
rentrée,67,67,10.835820895522389,NA,21,NA,7,French (Quebecois),2043005
traîné,5,5,9.4,NA,1,NA,6,French (Quebecois),2043005
d'ennuis,2,2,8.5,NA,NA,NA,8,French (Quebecois),2043005
psychologique,4,4,6.5,NA,2,NA,13,French (Quebecois),2043005
l'accompagne,4,4,12.75,NA,NA,NA,12,French (Quebecois),2043005
puisqu'elle,11,11,12.454545454545455,NA,NA,NA,11,French (Quebecois),2043005
devient,68,68,7.970588235294118,NA,2,1,7,French (Quebecois),2043005
manie,4,4,9,NA,1,NA,5,French (Quebecois),2043005
tourisme,2,2,15.5,NA,NA,NA,8,French (Quebecois),2043005
saint_denis,3,3,11.333333333333334,NA,1,NA,11,French (Quebecois),2043005
saint_martin,1,1,19,NA,NA,NA,12,French (Quebecois),2043005
raspail,1,1,11,NA,1,NA,7,French (Quebecois),2043005
bols,17,17,6.647058823529412,NA,12,NA,4,French (Quebecois),2043005
transition,2,2,10.5,NA,1,NA,10,French (Quebecois),2043005
pucette,1,1,6,NA,1,NA,7,French (Quebecois),2043005
tartiné,1,1,12,NA,1,NA,7,French (Quebecois),2043005
moque,18,18,9.666666666666666,NA,1,NA,5,French (Quebecois),2043005
oublieras,3,3,12,NA,NA,NA,9,French (Quebecois),2043005
partant,5,5,7.4,NA,3,NA,7,French (Quebecois),2043005
fiston,4,4,5.75,NA,3,NA,6,French (Quebecois),2043005
tiers,5,5,8.4,NA,3,NA,5,French (Quebecois),2043005
arrêtées,2,2,6.5,NA,2,NA,8,French (Quebecois),2043005
empêche,21,21,10.428571428571429,NA,1,NA,7,French (Quebecois),2043005
klaxonne,10,10,7.2,NA,6,NA,8,French (Quebecois),2043005
s'enlève,27,27,6.888888888888889,NA,NA,NA,8,French (Quebecois),2043005
klaxonner,1,1,13,NA,1,NA,9,French (Quebecois),2043005
j'embarque,1,1,4,NA,NA,NA,10,French (Quebecois),2043005
zigoto,2,2,6.5,NA,NA,NA,6,French (Quebecois),2043005
marouane,5,5,18.4,NA,1,NA,8,French (Quebecois),2043005
l'espère,1,1,6,NA,NA,NA,8,French (Quebecois),2043005
qu'ici,7,7,8.857142857142858,NA,NA,NA,6,French (Quebecois),2043005
l'emporter,4,4,14.75,NA,NA,NA,10,French (Quebecois),2043005
passent,28,28,11,NA,10,NA,7,French (Quebecois),2043005
puissent,8,8,20.125,NA,NA,NA,8,French (Quebecois),2043005
essuyé,24,24,9.208333333333334,NA,5,NA,6,French (Quebecois),2043005
liliane,6,6,11.833333333333334,NA,1,1,7,French (Quebecois),2043005
sylvestre,5,5,9,NA,2,NA,9,French (Quebecois),2043005
jolis,44,44,7.4772727272727275,NA,9,1,5,French (Quebecois),2043005
brûles,3,3,7.666666666666667,NA,NA,NA,6,French (Quebecois),2043005
cartouches,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
passion,10,10,9.3,NA,4,NA,7,French (Quebecois),2043005
l'arrêter,29,29,8.275862068965518,NA,NA,NA,9,French (Quebecois),2043005
affolant,4,4,7.5,NA,3,NA,8,French (Quebecois),2043005
allumant,1,1,25,NA,NA,NA,8,French (Quebecois),2043005
visses,5,5,6,NA,2,NA,6,French (Quebecois),2043005
s'allume,15,15,10.466666666666667,NA,NA,NA,8,French (Quebecois),2043005
vitesse,19,19,10.894736842105264,NA,11,NA,7,French (Quebecois),2043005
soixante,36,36,8.305555555555555,1,5,2,8,French (Quebecois),2043005
tours,60,60,8.783333333333333,NA,14,NA,5,French (Quebecois),2043005
guêpe,8,8,6.75,NA,3,NA,5,French (Quebecois),2043005
intéressante,6,6,15,NA,4,NA,12,French (Quebecois),2043005
antennes,9,9,6.666666666666667,NA,4,NA,8,French (Quebecois),2043005
fric,7,7,11.714285714285714,NA,3,NA,4,French (Quebecois),2043005
fabouille,1,1,4,NA,1,NA,9,French (Quebecois),2043005
sortira,14,14,8.714285714285714,NA,2,NA,7,French (Quebecois),2043005
pluie,95,95,7.989473684210527,NA,53,NA,5,French (Quebecois),2043005
francs,10,10,5.2,NA,7,NA,6,French (Quebecois),2043005
inviter,12,12,17.166666666666668,NA,1,NA,7,French (Quebecois),2043005
grand-père,59,59,7.711864406779661,2,8,1,10,French (Quebecois),2043005
millions,2,2,8.5,NA,NA,NA,8,French (Quebecois),2043005
libre,11,11,10.363636363636363,NA,4,NA,5,French (Quebecois),2043005
enregistre,36,36,7.055555555555555,NA,18,NA,10,French (Quebecois),2043005
croix,30,30,6.566666666666666,NA,15,NA,5,French (Quebecois),2043005
ronde,28,28,7.285714285714286,NA,18,NA,5,French (Quebecois),2043005
danser,69,69,7.869565217391305,NA,33,NA,6,French (Quebecois),2043005
réchauffer,27,27,7.555555555555555,NA,16,NA,10,French (Quebecois),2043005
tuyaux,11,11,8.090909090909092,NA,3,NA,6,French (Quebecois),2043005
amènent,3,3,9.666666666666666,NA,NA,NA,7,French (Quebecois),2043005
chauds,13,13,7.3076923076923075,NA,9,NA,6,French (Quebecois),2043005
moulures,1,1,11,NA,NA,NA,8,French (Quebecois),2043005
cachés,47,47,6,2,23,NA,6,French (Quebecois),2043005
perd,35,35,8.914285714285715,NA,6,NA,4,French (Quebecois),2043005
chauffage,11,11,6.7272727272727275,NA,5,NA,9,French (Quebecois),2043005
seules,4,4,6,NA,3,NA,6,French (Quebecois),2043005
démonté,16,16,6.125,NA,8,NA,7,French (Quebecois),2043005
jeux,126,126,9.134920634920634,NA,39,NA,4,French (Quebecois),2043005
nouveaux,46,46,8.717391304347826,NA,5,NA,8,French (Quebecois),2043005
invites,5,5,11.2,NA,NA,NA,7,French (Quebecois),2043005
raisons,2,2,4,NA,2,NA,7,French (Quebecois),2043005
locomotion,1,1,8,NA,NA,NA,10,French (Quebecois),2043005
bouffer,15,15,9.8,NA,8,NA,7,French (Quebecois),2043005
blanquette,2,2,4.5,NA,NA,NA,10,French (Quebecois),2043005
raccompagner,2,2,22,NA,NA,NA,12,French (Quebecois),2043005
joindre,6,6,10.5,NA,4,NA,7,French (Quebecois),2043005
bonsoir,57,57,3.6666666666666665,20,18,10,7,French (Quebecois),2043005
rentres,29,29,7.482758620689655,NA,2,NA,7,French (Quebecois),2043005
demie,39,39,13.153846153846153,NA,19,NA,5,French (Quebecois),2043005
écraser,23,23,8.304347826086957,NA,5,1,7,French (Quebecois),2043005
cruel,2,2,2.5,NA,2,NA,5,French (Quebecois),2043005
bestiaux,2,2,3,NA,2,NA,8,French (Quebecois),2043005
hep,22,22,7.7727272727272725,1,3,17,3,French (Quebecois),2043005
redescends,7,7,5.571428571428571,1,2,1,10,French (Quebecois),2043005
discours,7,7,9.857142857142858,NA,3,NA,8,French (Quebecois),2043005
démontes,10,10,7.5,NA,2,NA,8,French (Quebecois),2043005
démonter,8,8,7.75,NA,4,NA,8,French (Quebecois),2043005
cela,36,36,14.13888888888889,NA,7,6,4,French (Quebecois),2043005
lui-même,7,7,12.857142857142858,NA,2,NA,8,French (Quebecois),2043005
riche,11,11,5.909090909090909,NA,7,NA,5,French (Quebecois),2043005
casses,44,44,7.409090909090909,NA,5,NA,6,French (Quebecois),2043005
devais,26,26,10.538461538461538,NA,NA,NA,6,French (Quebecois),2043005
fusils,8,8,9.75,NA,4,NA,6,French (Quebecois),2043005
pistolets,6,6,9.166666666666666,NA,3,NA,9,French (Quebecois),2043005
posée,11,11,10.454545454545455,NA,3,NA,5,French (Quebecois),2043005
conscience,2,2,24,NA,NA,NA,10,French (Quebecois),2043005
trempe,20,20,8.85,NA,3,2,6,French (Quebecois),2043005
remuer,20,20,7.25,NA,9,1,6,French (Quebecois),2043005
coude,36,36,8.305555555555555,NA,20,NA,5,French (Quebecois),2043005
donnant,2,2,13,NA,NA,NA,7,French (Quebecois),2043005
aggrave,1,1,11,NA,NA,NA,7,French (Quebecois),2043005
difficulté,5,5,9.2,NA,2,NA,10,French (Quebecois),2043005
remplit,7,7,8.285714285714286,NA,NA,1,7,French (Quebecois),2043005
tués,4,4,18,NA,2,NA,4,French (Quebecois),2043005
plaire,20,20,10.2,NA,8,NA,6,French (Quebecois),2043005
régime,14,14,12.357142857142858,NA,2,NA,6,French (Quebecois),2043005
végétarien,1,1,7,NA,1,NA,10,French (Quebecois),2043005
tuer,27,27,9.814814814814815,NA,3,NA,4,French (Quebecois),2043005
tue,18,18,12,NA,3,NA,3,French (Quebecois),2043005
tuait,3,3,18,NA,NA,NA,5,French (Quebecois),2043005
embêtés,1,1,4,NA,1,NA,7,French (Quebecois),2043005
taire,13,13,8.384615384615385,NA,8,NA,5,French (Quebecois),2043005
piaget,1,1,13,NA,NA,1,6,French (Quebecois),2043005
notion,5,5,15.2,NA,1,NA,6,French (Quebecois),2043005
dépasser,14,14,13.571428571428571,NA,6,NA,8,French (Quebecois),2043005
respect,1,1,11,NA,NA,NA,7,French (Quebecois),2043005
maître,28,28,7.214285714285714,NA,8,3,6,French (Quebecois),2043005
diminue,4,4,9.5,NA,NA,NA,7,French (Quebecois),2043005
confonds,12,12,10.666666666666666,NA,NA,NA,8,French (Quebecois),2043005
précipitation,1,1,7,NA,NA,NA,13,French (Quebecois),2043005
hâte,8,8,11.375,NA,1,NA,4,French (Quebecois),2043005
lentement,10,10,8.9,NA,5,NA,9,French (Quebecois),2043005
déborder,12,12,7.083333333333333,NA,7,NA,8,French (Quebecois),2043005
dépêches,14,14,5.071428571428571,NA,6,NA,8,French (Quebecois),2043005
langogne,23,23,7.043478260869565,1,15,NA,8,French (Quebecois),2043005
m'avais,28,28,9.285714285714286,NA,NA,NA,7,French (Quebecois),2043005
dormais,13,13,6.615384615384615,NA,4,NA,7,French (Quebecois),2043005
vues,28,28,9.535714285714286,NA,12,NA,4,French (Quebecois),2043005
grimace,50,50,5.88,NA,31,NA,7,French (Quebecois),2043005
battais,2,2,12.5,NA,NA,NA,7,French (Quebecois),2043005
décorer,22,22,9.590909090909092,NA,8,NA,7,French (Quebecois),2043005
interrogation,1,1,3,NA,1,NA,13,French (Quebecois),2043005
oublier,23,23,9.565217391304348,NA,8,NA,7,French (Quebecois),2043005
renvoyer,4,4,6,NA,2,NA,8,French (Quebecois),2043005
s'écrit,14,14,6.428571428571429,NA,NA,NA,7,French (Quebecois),2043005
abrégé,1,1,6,NA,NA,NA,6,French (Quebecois),2043005
homme,50,50,9.62,NA,19,NA,5,French (Quebecois),2043005
provocateur,1,1,1,1,NA,NA,11,French (Quebecois),2043005
élucider,1,1,6,NA,NA,NA,8,French (Quebecois),2043005
s'aperçoit,6,6,17.166666666666668,NA,NA,NA,10,French (Quebecois),2043005
pronoms,3,3,7.666666666666667,NA,NA,NA,7,French (Quebecois),2043005
relatifs,2,2,6.5,NA,NA,NA,8,French (Quebecois),2043005
inutiles,1,1,10,NA,1,NA,8,French (Quebecois),2043005
omet,2,2,7,NA,2,NA,4,French (Quebecois),2043005
analyse,2,2,12.5,NA,NA,NA,7,French (Quebecois),2043005
répétitions,1,1,18,NA,NA,NA,11,French (Quebecois),2043005
essentielles,2,2,17,NA,1,NA,12,French (Quebecois),2043005
régression,3,3,7,NA,1,NA,10,French (Quebecois),2043005
possessifs,6,6,6,NA,6,NA,10,French (Quebecois),2043005
plaisait,11,11,6.7272727272727275,NA,NA,NA,8,French (Quebecois),2043005
continuais,2,2,8.5,NA,NA,NA,10,French (Quebecois),2043005
défaisait,1,1,13,NA,1,NA,9,French (Quebecois),2043005
souhaits,44,44,3.6363636363636362,NA,36,NA,8,French (Quebecois),2043005
roulante,3,3,10.333333333333334,NA,NA,1,8,French (Quebecois),2043005
cherchera,8,8,8.875,NA,1,NA,9,French (Quebecois),2043005
neurasthénique,1,1,3,NA,1,NA,14,French (Quebecois),2043005
galets,4,4,5.25,NA,3,NA,6,French (Quebecois),2043005
promené,8,8,15,NA,1,NA,7,French (Quebecois),2043005
maillot,26,26,8.23076923076923,NA,4,2,7,French (Quebecois),2043005
fonctionnel,2,2,5,NA,1,1,11,French (Quebecois),2043005
l'aérogare,2,2,4,NA,NA,NA,10,French (Quebecois),2043005
avions,57,57,8.140350877192983,NA,32,NA,6,French (Quebecois),2043005
réveillés,10,10,9.3,NA,5,NA,9,French (Quebecois),2043005
criant,11,11,11.272727272727273,NA,3,NA,6,French (Quebecois),2043005
volant,76,76,7.592105263157895,NA,49,NA,6,French (Quebecois),2043005
volants,5,5,8.2,NA,4,1,7,French (Quebecois),2043005
visité,5,5,7.6,NA,NA,NA,6,French (Quebecois),2043005
concorde,2,2,5,NA,1,NA,8,French (Quebecois),2043005
bouteilles,36,36,9.833333333333334,NA,8,NA,10,French (Quebecois),2043005
bière,23,23,9.478260869565217,1,9,NA,5,French (Quebecois),2043005
promène,51,51,7.313725490196078,NA,16,4,7,French (Quebecois),2043005
l'escalier,64,64,9.046875,NA,NA,NA,10,French (Quebecois),2043005
escaliers,43,43,9.116279069767442,NA,23,NA,9,French (Quebecois),2043005
l'époque,7,7,12.428571428571429,NA,NA,NA,8,French (Quebecois),2043005
rentrant,11,11,10.818181818181818,NA,5,NA,8,French (Quebecois),2043005
ethiopie,1,1,13,NA,1,NA,8,French (Quebecois),2043005
afghan,1,1,7,NA,1,NA,6,French (Quebecois),2043005
brutalisé,1,1,6,NA,NA,NA,9,French (Quebecois),2043005
postillonnes,2,2,6.5,NA,1,NA,12,French (Quebecois),2043005
reviendras,11,11,6.909090909090909,NA,1,NA,10,French (Quebecois),2043005
dorer,2,2,8,NA,1,NA,5,French (Quebecois),2043005
trompette,49,49,7.428571428571429,1,29,NA,9,French (Quebecois),2043005
t'apprendre,8,8,8.25,NA,NA,NA,11,French (Quebecois),2043005
exacts,1,1,11,NA,NA,NA,6,French (Quebecois),2043005
contester,2,2,9.5,NA,NA,NA,9,French (Quebecois),2043005
plaisantin,2,2,4,1,1,NA,10,French (Quebecois),2043005
réponses,6,6,14.5,NA,3,NA,8,French (Quebecois),2043005
surveille,25,25,6.96,NA,12,1,9,French (Quebecois),2043005
